0.04	0.68	0.19
0.06	0.57	0.35
0.07	0.57	0.71
0.08	0.68	0.93
0.09	0.79	1.08
0.10	0.91	1.28
0.11	1.19	1.44
0.12	1.45	1.31
0.13	1.49	1.09
0.15	1.35	0.91
0.16	0.95	1.10
0.17	0.92	1.49
0.18	1.06	1.74
0.19	1.19	1.90
0.20	1.31	2.04
0.21	1.45	2.18
0.22	1.60	2.31
0.24	1.76	2.34
0.25	1.90	2.37
0.26	2.01	2.43
0.27	2.11	2.49
0.28	2.24	2.54
0.29	2.43	2.61
0.30	2.57	2.64
0.31	2.77	2.50
0.33	2.82	2.43
0.34	2.83	2.38
0.35	2.79	2.37
0.36	2.76	2.45
0.37	2.82	2.62
0.38	2.92	2.75
0.39	3.07	2.90
0.40	3.26	2.97
0.42	3.47	3.08
0.43	3.81	2.95
0.44	3.99	2.90
0.45	4.13	2.81
0.46	4.23	2.71
0.47	4.34	2.61
0.48	4.44	2.52
0.50	4.53	2.42
0.51	4.62	2.32
0.52	4.71	2.22
0.53	4.78	2.11
0.54	4.85	2.00
0.55	4.91	1.87
0.56	4.92	1.70
0.57	4.94	1.57
0.59	4.93	1.47
0.60	4.90	1.40
0.61	4.87	1.34
0.62	4.83	1.28
0.63	4.80	1.25
0.64	4.77	1.21
0.65	4.74	1.18
0.66	4.72	1.18
0.68	4.71	1.23
0.69	4.81	1.26
0.70	4.94	1.24
0.71	5.01	1.08
0.72	4.98	0.98
0.73	4.95	0.89
0.74	4.89	0.86
0.75	4.83	0.83
0.77	4.79	0.86
0.78	4.77	0.94
0.79	4.79	1.05
0.80	4.99	1.16
0.81	5.25	1.01
0.82	5.41	0.69
0.83	5.47	0.44
0.84	5.39	0.33
0.86	5.32	0.27
0.87	5.11	0.21
0.88	5.01	0.15
0.89	4.91	0.08
0.90	4.82	0.01
0.91	4.75	0.00
0.92	4.67	0.00
0.94	4.64	0.00
0.95	4.61	0.00
0.96	4.58	0.00
0.97	4.55	0.00
0.98	4.52	0.00
0.99	4.49	0.00
1.00	4.46	0.00
1.01	4.45	0.00
1.03	4.43	0.00
1.04	4.42	0.00
1.05	4.40	0.00
1.06	4.39	0.00
1.07	4.38	0.00
1.08	4.36	0.00
1.09	4.35	0.00
1.10	4.33	0.00
1.12	4.32	0.00
1.13	4.30	0.00
1.14	4.29	0.00
1.15	4.28	0.00
1.16	4.26	0.00
