0.38	0.50317
0.385	0.5127
0.39	0.52222
0.395	0.6373
0.4	0.75238
0.405	0.79206
0.41	0.83175
0.415	0.83611
0.42	0.84048
0.425	0.80437
0.43	0.76825
0.435	0.83611
0.44	0.90397
0.445	0.9504
0.45	0.99683
0.455	0.99643
0.46	0.99603
0.465	0.97937
0.47	0.9627
0.475	0.9627
0.48	0.9627
0.485	0.93175
0.49	0.90079
0.495	0.89921
0.5	0.89762
0.505	0.88849
0.51	0.87937
0.515	0.8623
0.52	0.84524
0.525	0.85437
0.53	0.86349
0.535	0.8496
0.54	0.83571
0.545	0.83214
0.55	0.82857
0.555	0.81111
0.56	0.79365
0.565	0.77778
0.57	0.7619
0.575	0.75833
0.58	0.75476
0.585	0.73095
0.59	0.70714
0.595	0.7127
0.6	0.71825
0.605	0.71746
0.61	0.71667
0.615	0.70913
0.62	0.70159
0.625	0.68413
0.63	0.66667
0.635	0.67103
0.64	0.6754
0.645	0.6627
0.65	0.65
0.655	0.65278
0.66	0.65556
0.665	0.66468
0.67	0.67381
0.675	0.65952
0.68	0.64524
0.685	0.60794
0.69	0.57063
0.695	0.58016
0.7	0.58968
0.705	0.59802
0.71	0.60635
0.715	0.55437
0.72	0.50238
0.725	0.53571
0.73	0.56905
0.735	0.59008
0.74	0.61111
0.745	0.56429
0.75	0.51746
0.755	0.44802
0.76	0.37857
0.765	0.46151
0.77	0.54444
0.775	0.53016
0.78	0.51587
