0.21087	1.37521	0
0.21246	1.23329	0
0.21405	1.09382	0
0.21564	0.96751	0
0.21723	0.86775	0
0.21881	0.80207	0
0.2204	0.76714	0
0.22199	0.75449	0
0.22358	0.75633	0
0.22517	0.76709	0
0.22675	0.78293	0
0.22834	0.80116	0
0.22993	0.81976	0
0.23152	0.83699	0
0.23311	0.85179	0
0.2347	0.8649	0
0.23629	0.87751	0
0.23787	0.89076	0
0.23946	0.90574	0
0.24105	0.92338	0
0.24264	0.94449	0
0.24423	0.96974	0
0.24582	0.99967	0
0.24741	1.03473	0
0.249	1.07528	0
0.25059	1.12163	0
0.25218	1.17406	0
0.25377	1.23285	0
0.25535	1.29837	0
0.25694	1.37108	0
0.25853	1.45041	0
0.26012	1.53508	0
0.26171	1.6239	0
0.2633	1.71586	0
0.26489	1.81005	0
0.26648	1.90569	0
0.26807	2.0021	0
0.26966	2.09868	0
0.27125	2.1949	0
0.27284	2.29026	0
0.27443	2.38432	0
0.27602	2.47663	0
0.27761	2.5668	0
0.2792	2.65441	0
0.28079	2.73904	0
0.28238	2.82025	0
0.28397	2.89754	0
0.28556	2.97033	0
0.28715	3.0378	0
0.28874	3.09937	0
0.29033	3.15504	0
0.29192	3.20495	0
0.29351	3.24928	0
0.2951	3.28824	0
0.2967	3.32201	0
0.29829	3.35079	0
0.29988	3.37479	0
0.30147	3.39418	0
0.30306	3.40916	0
0.30465	3.41991	0
0.30624	3.4266	0
0.30783	3.42944	0
0.30942	3.42858	0
0.31101	3.42422	0
0.3126	3.41655	0
0.31419	3.40575	0
0.31579	3.39204	0
0.31738	3.37562	0
0.31897	3.35675	0
0.32056	3.33567	0
0.32215	3.31269	0
0.32374	3.28816	0
0.32533	3.26252	0
0.32692	3.23632	0
0.32851	3.20992	0
0.33011	3.18353	0
0.3317	3.15734	0
0.33329	3.13149	0
0.33488	3.1061	0
0.33647	3.08127	0
0.33806	3.0571	0
0.33965	3.03367	0
0.34125	3.01102	0
0.34284	2.98924	0
0.34443	2.96834	0
0.34602	2.94839	0
0.34761	2.9294	0
0.3492	2.9114	0
0.3508	2.89439	0
0.35239	2.8784	0
0.35398	2.86342	0
0.35557	2.84943	0
0.35716	2.83644	0
0.35875	2.82442	0
0.36035	2.81336	0
0.36194	2.80321	0
0.36353	2.79396	0
0.36512	2.78555	0
0.36671	2.77795	0
0.3683	2.77112	0
0.3699	2.765	0
0.37149	2.75953	0
0.37308	2.75466	0
0.37467	2.75032	0
0.37626	2.74642	0
0.37786	2.74288	0
0.37945	2.73964	0
0.38104	2.73667	0
0.38263	2.73393	0
0.38422	2.73139	0
0.38582	2.72904	0
0.38741	2.72686	0
0.389	2.72482	0
0.39059	2.72292	0
0.39218	2.72114	0
0.39378	2.71947	0
0.39537	2.7179	0
0.39696	2.71641	0
0.39855	2.71501	0
0.40014	2.71369	0
0.40174	2.71243	0
0.40333	2.71123	0
0.40492	2.71009	0
0.40651	2.709	0
0.4081	2.70796	0
0.4097	2.70696	0
0.41129	2.706	0
0.41288	2.70508	0
0.41447	2.70419	0
0.41606	2.70333	0
0.41766	2.7025	0
0.41925	2.7017	0
0.42084	2.70092	0
0.42243	2.70016	0
0.42402	2.69942	0
0.42562	2.6987	0
0.42721	2.698	0
0.4288	2.69732	0
0.43039	2.69666	0
0.43198	2.696	0
0.43358	2.69537	0
0.43517	2.69474	0
0.43676	2.69413	0
0.43835	2.69354	0
0.43994	2.69295	0
0.44154	2.69238	0
0.44313	2.69181	0
0.44472	2.69126	0
0.44631	2.69072	0
0.4479	2.69019	0
0.4495	2.68967	0
0.45109	2.68916	0
0.45268	2.68866	0
0.45427	2.68817	0
0.45586	2.68769	0
0.45746	2.68723	0
0.45905	2.68677	0
0.46064	2.68632	0
0.46223	2.68588	0
0.46382	2.68546	0
0.46541	2.68504	0
0.46701	2.68463	0
0.4686	2.68424	0
0.47019	2.68385	0
0.47178	2.68348	0
0.47337	2.68312	0
0.47496	2.68277	0
0.47656	2.68243	0
0.47815	2.6821	0
0.47974	2.68178	0
0.48133	2.68148	0
0.48292	2.68119	0
0.48451	2.68091	0
0.48611	2.68064	0
0.4877	2.68039	0
0.48929	2.68014	0
0.49088	2.67992	0
0.49247	2.6797	0
0.49406	2.6795	0
0.49565	2.67932	0
0.49725	2.67914	0
0.49884	2.67898	0
0.50043	2.67884	0
0.50202	2.67871	0
0.50361	2.6786	0
0.5052	2.6785	0
0.50679	2.67841	0
0.50838	2.67835	0
0.50997	2.67829	0
0.51157	2.67826	0
0.51316	2.67824	0
0.51475	2.67823	0
0.51634	2.67825	0
0.51793	2.67828	0
0.51952	2.67832	0
0.52111	2.67839	0
0.5227	2.67847	0
0.52429	2.67857	0
0.52588	2.67868	0
0.52747	2.67882	0
0.52907	2.67897	0
0.53066	2.67914	0
0.53225	2.67934	0
0.53384	2.67955	0
0.53543	2.67977	0
0.53702	2.68002	0
0.53861	2.68029	0
0.5402	2.68058	0
0.54179	2.68089	0
0.54338	2.68121	0
0.54497	2.68156	0
0.54656	2.68193	0
0.54815	2.68233	0
0.54974	2.68274	0
0.55133	2.68318	0
0.55292	2.68364	0
0.55451	2.68412	0
0.5561	2.68462	0
0.55769	2.68514	0
0.55928	2.68569	0
0.56087	2.68626	0
0.56246	2.68685	0
0.56405	2.68746	0
0.56564	2.68809	0
0.56723	2.68874	0
0.56882	2.68941	0
0.57041	2.6901	0
0.572	2.69082	0
0.57359	2.69155	0
0.57518	2.6923	0
0.57677	2.69307	0
0.57835	2.69386	0
0.57994	2.69467	0
0.58153	2.69549	0
0.58312	2.69634	0
0.58471	2.6972	0
0.5863	2.69808	0
0.58789	2.69898	0
0.58948	2.69989	0
0.59107	2.70082	0
0.59265	2.70177	0
0.59424	2.70273	0
0.59583	2.70371	0
0.59742	2.7047	0
0.59901	2.70571	0
0.6006	2.70673	0
0.60219	2.70777	0
0.60377	2.70882	0
0.60536	2.70989	0
0.60695	2.71096	0
0.60854	2.71206	0
0.61013	2.71316	0
0.61171	2.71428	0
0.6133	2.71541	0
0.61489	2.71655	0
0.61648	2.71771	0
0.61807	2.71887	0
0.61965	2.72005	0
0.62124	2.72124	0
0.62283	2.72244	0
0.62442	2.72365	0
0.626	2.72487	0
0.62759	2.7261	0
0.62918	2.72734	0
0.63076	2.72859	0
0.63235	2.72984	0
0.63394	2.73111	0
0.63553	2.73238	0
0.63711	2.73367	0
0.6387	2.73496	0
0.64029	2.73626	0
0.64187	2.73756	0
0.64346	2.73887	0
0.64505	2.7402	0
0.64663	2.74152	0
0.64822	2.74285	0
0.6498	2.74419	0
0.65139	2.74554	0
